"date","hour","city","country","is_day","time","day_of_week","month_of_year","wind_kph","precip_mm","feelslike_c","windchill_c","chance_of_rain","uv","sunny_hours","rainy_hours","cloudy_hours","snowy_hours"
2023-04-18,"00:00",Berlin,Germany,0,00:00:00,Tuesday  ,April    ,14.8,0.0,1.7,1.7,0,1.0,0,0,1,0
2023-04-18,"01:00",Berlin,Germany,0,01:00:00,Tuesday  ,April    ,14.8,0.0,2.4,2.4,0,1.0,0,0,1,0
2023-04-18,"02:00",Berlin,Germany,0,02:00:00,Tuesday  ,April    ,15.1,0.0,1.8,1.8,0,1.0,0,0,1,0
2023-04-18,"03:00",Berlin,Germany,0,03:00:00,Tuesday  ,April    ,15.5,0.0,1.1,1.1,0,1.0,0,0,1,0
2023-04-18,"04:00",Berlin,Germany,0,04:00:00,Tuesday  ,April    ,15.8,0.0,1.5,1.5,0,1.0,0,0,1,0
2023-04-18,"05:00",Berlin,Germany,0,05:00:00,Tuesday  ,April    ,17.3,0.0,1.5,1.5,0,1.0,0,0,1,0
2023-04-18,"06:00",Berlin,Germany,0,06:00:00,Tuesday  ,April    ,17.6,0.0,1.7,1.7,0,1.0,0,0,1,0
2023-04-18,"07:00",Berlin,Germany,1,07:00:00,Tuesday  ,April    ,18.4,0.0,2.0,2.0,0,2.0,0,0,1,0
2023-04-18,"08:00",Berlin,Germany,1,08:00:00,Tuesday  ,April    ,18.4,0.0,2.4,2.4,0,2.0,0,0,1,0
2023-04-18,"09:00",Berlin,Germany,1,09:00:00,Tuesday  ,April    ,17.6,0.2,3.0,3.0,100,2.0,0,1,0,0
2023-04-18,"10:00",Berlin,Germany,1,10:00:00,Tuesday  ,April    ,17.3,0.0,3.7,3.7,0,2.0,0,0,1,0
2023-04-18,"11:00",Berlin,Germany,1,11:00:00,Tuesday  ,April    ,17.3,0.0,4.4,4.4,0,2.0,0,0,1,0
2023-04-18,"12:00",Berlin,Germany,1,12:00:00,Tuesday  ,April    ,16.9,0.0,6.6,6.6,0,2.0,0,0,1,0
2023-04-18,"13:00",Berlin,Germany,1,13:00:00,Tuesday  ,April    ,17.6,0.0,7.7,7.7,0,3.0,0,0,1,0
2023-04-18,"14:00",Berlin,Germany,1,14:00:00,Tuesday  ,April    ,17.3,0.1,8.9,8.9,100,3.0,0,1,0,0
2023-04-18,"15:00",Berlin,Germany,1,15:00:00,Tuesday  ,April    ,15.5,0.0,9.8,9.8,0,3.0,0,0,1,0
2023-04-18,"16:00",Berlin,Germany,1,16:00:00,Tuesday  ,April    ,13.0,0.0,10.4,10.4,0,3.0,0,0,1,0
2023-04-18,"17:00",Berlin,Germany,1,17:00:00,Tuesday  ,April    ,17.3,0.0,10.0,10.0,0,3.0,0,0,1,0
2023-04-18,"18:00",Berlin,Germany,1,18:00:00,Tuesday  ,April    ,18.7,0.0,9.0,9.0,0,3.0,0,0,1,0
2023-04-18,"19:00",Berlin,Germany,1,19:00:00,Tuesday  ,April    ,19.8,0.0,8.4,8.4,0,3.0,0,0,1,0
2023-04-18,"20:00",Berlin,Germany,1,20:00:00,Tuesday  ,April    ,22.3,0.0,5.5,5.5,0,3.0,1,0,0,0
2023-04-18,"21:00",Berlin,Germany,0,21:00:00,Tuesday  ,April    ,20.9,0.0,3.9,3.9,0,1.0,0,0,1,0
2023-04-18,"22:00",Berlin,Germany,0,22:00:00,Tuesday  ,April    ,20.5,0.0,3.0,3.0,0,1.0,0,0,1,0
2023-04-18,"23:00",Berlin,Germany,0,23:00:00,Tuesday  ,April    ,19.8,0.0,2.4,2.4,0,1.0,0,0,1,0
2023-04-19,"00:00",Berlin,Germany,0,00:00:00,Wednesday,April    ,21.2,0.0,0.9,0.9,0,1.0,1,0,0,0
2023-04-19,"01:00",Berlin,Germany,0,01:00:00,Wednesday,April    ,20.2,0.0,-0.2,-0.2,0,1.0,1,0,0,0
2023-04-19,"02:00",Berlin,Germany,0,02:00:00,Wednesday,April    ,20.5,0.0,-1.3,-1.3,0,1.0,0,0,1,0
2023-04-19,"03:00",Berlin,Germany,0,03:00:00,Wednesday,April    ,20.2,0.0,-1.4,-1.4,0,1.0,0,0,1,0
2023-04-19,"04:00",Berlin,Germany,0,04:00:00,Wednesday,April    ,22.3,0.0,-1.2,-1.2,0,1.0,0,0,1,0
2023-04-19,"05:00",Berlin,Germany,0,05:00:00,Wednesday,April    ,22.0,0.0,-0.7,-0.7,0,1.0,0,0,1,0
2023-04-19,"06:00",Berlin,Germany,0,06:00:00,Wednesday,April    ,18.4,0.0,0.2,0.2,0,1.0,0,0,1,0
2023-04-19,"07:00",Berlin,Germany,1,07:00:00,Wednesday,April    ,18.7,0.0,0.9,0.9,0,1.0,0,0,1,0
2023-04-19,"08:00",Berlin,Germany,1,08:00:00,Wednesday,April    ,21.6,0.0,1.0,1.0,0,2.0,0,0,1,0
2023-04-19,"09:00",Berlin,Germany,1,09:00:00,Wednesday,April    ,18.7,0.0,0.9,0.9,0,1.0,0,0,1,0
2023-04-19,"10:00",Berlin,Germany,1,10:00:00,Wednesday,April    ,18.0,0.0,2.7,2.7,0,2.0,0,0,1,0
2023-04-19,"11:00",Berlin,Germany,1,11:00:00,Wednesday,April    ,20.1,0.0,3.0,3.0,0,2.0,0,0,1,0
2023-04-19,"12:00",Berlin,Germany,1,12:00:00,Wednesday,April    ,20.1,0.0,4.0,4.0,0,2.0,0,0,1,0
2023-04-19,"13:00",Berlin,Germany,1,13:00:00,Wednesday,April    ,18.4,0.1,5.1,5.1,100,2.0,0,1,0,0
2023-04-19,"14:00",Berlin,Germany,1,14:00:00,Wednesday,April    ,18.0,0.2,5.3,5.3,100,2.0,0,1,0,0
2023-04-19,"15:00",Berlin,Germany,1,15:00:00,Wednesday,April    ,17.6,0.1,4.4,4.4,100,2.0,0,1,0,0
2023-04-19,"16:00",Berlin,Germany,1,16:00:00,Wednesday,April    ,16.9,0.1,3.2,3.2,100,2.0,0,1,0,0
2023-04-19,"17:00",Berlin,Germany,1,17:00:00,Wednesday,April    ,16.6,0.2,2.1,2.1,100,2.0,0,1,0,0
2023-04-19,"18:00",Berlin,Germany,1,18:00:00,Wednesday,April    ,17.3,0.2,0.4,0.4,100,1.0,0,1,0,0
2023-04-19,"19:00",Berlin,Germany,1,19:00:00,Wednesday,April    ,15.6,0.3,0.9,0.9,100,1.0,0,1,0,0
2023-04-19,"20:00",Berlin,Germany,1,20:00:00,Wednesday,April    ,11.5,0.2,1.5,1.5,100,1.0,0,1,0,0
2023-04-19,"21:00",Berlin,Germany,0,21:00:00,Wednesday,April    ,10.8,0.4,1.8,1.8,100,1.0,0,1,0,0
2023-04-19,"22:00",Berlin,Germany,0,22:00:00,Wednesday,April    ,9.7,0.2,2.2,2.2,100,1.0,0,1,0,0
2023-04-19,"23:00",Berlin,Germany,0,23:00:00,Wednesday,April    ,9.4,0.2,2.7,2.7,100,1.0,0,1,0,0
2023-04-20,"00:00",Berlin,Germany,0,00:00:00,Thursday ,April    ,8.4,0.3,2.6,2.6,100,1.0,0,1,0,0
2023-04-20,"01:00",Berlin,Germany,0,01:00:00,Thursday ,April    ,7.1,0.0,3.0,3.0,0,1.0,0,0,1,0
2023-04-20,"02:00",Berlin,Germany,0,02:00:00,Thursday ,April    ,6.2,0.0,3.2,3.2,0,1.0,0,0,1,0
2023-04-20,"03:00",Berlin,Germany,0,03:00:00,Thursday ,April    ,3.6,0.0,4.0,4.0,0,1.0,0,0,1,0
2023-04-20,"04:00",Berlin,Germany,0,04:00:00,Thursday ,April    ,4.7,0.0,3.1,3.1,0,1.0,1,0,0,0
2023-04-20,"05:00",Berlin,Germany,0,05:00:00,Thursday ,April    ,5.8,0.0,2.4,2.4,0,1.0,1,0,0,0
2023-04-20,"06:00",Berlin,Germany,1,06:00:00,Thursday ,April    ,5.8,0.0,2.6,2.6,0,2.0,1,0,0,0
2023-04-20,"07:00",Berlin,Germany,1,07:00:00,Thursday ,April    ,7.6,0.1,1.9,1.9,100,1.0,0,1,0,0
2023-04-20,"08:00",Berlin,Germany,1,08:00:00,Thursday ,April    ,8.3,0.8,3.5,3.5,100,2.0,0,1,0,0
2023-04-20,"09:00",Berlin,Germany,1,09:00:00,Thursday ,April    ,10.1,0.0,4.8,4.8,0,2.0,0,0,1,0
2023-04-20,"10:00",Berlin,Germany,1,10:00:00,Thursday ,April    ,12.2,0.0,6.6,6.6,0,3.0,1,0,0,0
2023-04-20,"11:00",Berlin,Germany,1,11:00:00,Thursday ,April    ,14.4,0.1,8.6,8.6,100,3.0,0,1,0,0
2023-04-20,"12:00",Berlin,Germany,1,12:00:00,Thursday ,April    ,16.6,0.0,9.7,9.7,0,4.0,0,0,1,0
2023-04-20,"13:00",Berlin,Germany,1,13:00:00,Thursday ,April    ,15.5,0.0,11.1,11.1,0,3.0,0,0,1,0
2023-04-20,"14:00",Berlin,Germany,1,14:00:00,Thursday ,April    ,19.1,0.0,8.7,8.7,0,3.0,0,0,1,0
2023-04-20,"15:00",Berlin,Germany,1,15:00:00,Thursday ,April    ,18.7,0.0,10.9,10.9,0,3.0,0,0,1,0
2023-04-20,"16:00",Berlin,Germany,1,16:00:00,Thursday ,April    ,19.4,0.0,11.2,11.2,0,3.0,0,0,1,0
2023-04-20,"17:00",Berlin,Germany,1,17:00:00,Thursday ,April    ,15.7,0.0,11.1,11.1,0,4.0,0,0,1,0
2023-04-20,"18:00",Berlin,Germany,1,18:00:00,Thursday ,April    ,13.3,0.0,12.0,12.0,0,4.0,0,0,1,0
2023-04-20,"19:00",Berlin,Germany,1,19:00:00,Thursday ,April    ,5.8,0.0,12.2,12.2,0,3.0,0,0,1,0
2023-04-20,"20:00",Berlin,Germany,1,20:00:00,Thursday ,April    ,8.3,0.0,10.4,10.4,0,3.0,0,0,1,0
2023-04-20,"21:00",Berlin,Germany,0,21:00:00,Thursday ,April    ,9.4,0.0,9.2,9.2,0,1.0,0,0,1,0
2023-04-20,"22:00",Berlin,Germany,0,22:00:00,Thursday ,April    ,11.2,0.0,7.6,7.6,0,1.0,0,0,1,0
2023-04-20,"23:00",Berlin,Germany,0,23:00:00,Thursday ,April    ,14.0,0.0,7.4,7.4,0,1.0,0,0,1,0
2023-04-21,"00:00",Berlin,Germany,0,00:00:00,Friday   ,April    ,15.8,0.0,6.7,6.7,0,1.0,0,0,1,0
2023-04-21,"01:00",Berlin,Germany,0,01:00:00,Friday   ,April    ,15.5,0.0,6.4,6.4,0,1.0,0,0,1,0
2023-04-21,"02:00",Berlin,Germany,0,02:00:00,Friday   ,April    ,14.4,0.0,6.5,6.5,0,1.0,0,0,1,0
2023-04-21,"03:00",Berlin,Germany,0,03:00:00,Friday   ,April    ,15.1,0.0,7.0,7.0,0,1.0,0,0,1,0
2023-04-21,"04:00",Berlin,Germany,0,04:00:00,Friday   ,April    ,15.5,0.0,7.2,7.2,0,1.0,0,0,1,0
2023-04-21,"05:00",Berlin,Germany,0,05:00:00,Friday   ,April    ,15.1,0.0,7.3,7.3,0,1.0,0,0,1,0
2023-04-21,"06:00",Berlin,Germany,1,06:00:00,Friday   ,April    ,15.8,0.0,6.1,6.1,0,3.0,0,0,1,0
2023-04-21,"07:00",Berlin,Germany,1,07:00:00,Friday   ,April    ,16.9,0.0,6.8,6.8,0,3.0,1,0,0,0
2023-04-21,"08:00",Berlin,Germany,1,08:00:00,Friday   ,April    ,19.1,0.0,8.5,8.5,0,4.0,1,0,0,0
2023-04-21,"09:00",Berlin,Germany,1,09:00:00,Friday   ,April    ,18.7,0.0,11.0,11.0,0,4.0,1,0,0,0
2023-04-21,"10:00",Berlin,Germany,1,10:00:00,Friday   ,April    ,19.8,0.0,13.0,13.0,0,4.0,1,0,0,0
2023-04-21,"11:00",Berlin,Germany,1,11:00:00,Friday   ,April    ,21.2,0.0,16.2,16.2,0,5.0,0,0,1,0
2023-04-21,"12:00",Berlin,Germany,1,12:00:00,Friday   ,April    ,18.2,0.0,18.1,18.1,0,5.0,0,0,1,0
2023-04-21,"13:00",Berlin,Germany,1,13:00:00,Friday   ,April    ,22.7,0.0,18.6,18.6,0,5.0,0,0,1,0
2023-04-21,"14:00",Berlin,Germany,1,14:00:00,Friday   ,April    ,22.3,0.0,19.1,19.1,0,5.0,0,0,1,0
2023-04-21,"15:00",Berlin,Germany,1,15:00:00,Friday   ,April    ,22.3,0.0,19.1,19.1,0,5.0,0,0,1,0
2023-04-21,"16:00",Berlin,Germany,1,16:00:00,Friday   ,April    ,20.9,0.0,18.7,18.7,0,5.0,0,0,1,0
2023-04-21,"17:00",Berlin,Germany,1,17:00:00,Friday   ,April    ,19.4,0.0,17.9,17.9,0,5.0,0,0,1,0
2023-04-21,"18:00",Berlin,Germany,1,18:00:00,Friday   ,April    ,16.2,0.0,16.1,16.1,0,5.0,0,0,1,0
2023-04-21,"19:00",Berlin,Germany,1,19:00:00,Friday   ,April    ,13.7,0.0,13.7,13.7,0,4.0,1,0,0,0
2023-04-21,"20:00",Berlin,Germany,1,20:00:00,Friday   ,April    ,13.3,0.0,11.4,11.4,0,4.0,1,0,0,0
2023-04-21,"21:00",Berlin,Germany,0,21:00:00,Friday   ,April    ,14.8,0.0,10.3,10.3,0,1.0,1,0,0,0
2023-04-21,"22:00",Berlin,Germany,0,22:00:00,Friday   ,April    ,15.5,0.0,9.6,9.6,0,1.0,1,0,0,0
2023-04-21,"23:00",Berlin,Germany,0,23:00:00,Friday   ,April    ,16.2,0.0,8.9,8.9,0,1.0,1,0,0,0
2023-04-22,"00:00",Berlin,Germany,0,00:00:00,Saturday ,April    ,10.8,0.0,8.4,8.4,0,1.0,1,0,0,0
2023-04-22,"01:00",Berlin,Germany,0,01:00:00,Saturday ,April    ,10.8,0.0,7.8,7.8,0,1.0,1,0,0,0
2023-04-22,"02:00",Berlin,Germany,0,02:00:00,Saturday ,April    ,10.8,0.0,7.3,7.3,0,1.0,1,0,0,0
2023-04-22,"03:00",Berlin,Germany,0,03:00:00,Saturday ,April    ,10.8,0.0,6.8,6.8,0,1.0,1,0,0,0
2023-04-22,"04:00",Berlin,Germany,0,04:00:00,Saturday ,April    ,11.2,0.0,6.3,6.3,0,1.0,1,0,0,0
2023-04-22,"05:00",Berlin,Germany,0,05:00:00,Saturday ,April    ,10.8,0.0,5.7,5.7,0,1.0,1,0,0,0
2023-04-22,"06:00",Berlin,Germany,1,06:00:00,Saturday ,April    ,10.8,0.0,6.3,6.3,0,3.0,1,0,0,0
2023-04-22,"07:00",Berlin,Germany,1,07:00:00,Saturday ,April    ,13.3,0.0,6.4,6.4,0,3.0,1,0,0,0
2023-04-22,"08:00",Berlin,Germany,1,08:00:00,Saturday ,April    ,13.7,0.0,8.9,8.9,0,4.0,1,0,0,0
2023-04-22,"09:00",Berlin,Germany,1,09:00:00,Saturday ,April    ,14.0,0.0,11.8,11.8,0,4.0,1,0,0,0
2023-04-22,"10:00",Berlin,Germany,1,10:00:00,Saturday ,April    ,14.8,0.0,15.2,15.2,0,5.0,1,0,0,0
2023-04-22,"11:00",Berlin,Germany,1,11:00:00,Saturday ,April    ,15.8,0.0,18.0,18.0,0,5.0,1,0,0,0
2023-04-22,"12:00",Berlin,Germany,1,12:00:00,Saturday ,April    ,15.8,0.0,19.0,19.0,0,5.0,1,0,0,0
2023-04-22,"13:00",Berlin,Germany,1,13:00:00,Saturday ,April    ,15.5,0.0,19.8,19.8,0,5.0,1,0,0,0
2023-04-22,"14:00",Berlin,Germany,1,14:00:00,Saturday ,April    ,15.5,0.0,19.9,19.9,0,5.0,1,0,0,0
2023-04-22,"15:00",Berlin,Germany,1,15:00:00,Saturday ,April    ,15.8,0.0,20.0,20.0,0,6.0,1,0,0,0
2023-04-22,"16:00",Berlin,Germany,1,16:00:00,Saturday ,April    ,16.2,0.0,19.9,19.9,0,5.0,1,0,0,0
2023-04-22,"17:00",Berlin,Germany,1,17:00:00,Saturday ,April    ,15.5,0.0,19.4,19.4,0,5.0,1,0,0,0
2023-04-22,"18:00",Berlin,Germany,1,18:00:00,Saturday ,April    ,12.6,0.0,18.7,18.7,0,5.0,1,0,0,0
2023-04-22,"19:00",Berlin,Germany,1,19:00:00,Saturday ,April    ,11.9,0.0,16.8,16.8,0,5.0,1,0,0,0
2023-04-22,"20:00",Berlin,Germany,1,20:00:00,Saturday ,April    ,13.0,0.0,13.8,13.8,0,4.0,1,0,0,0
2023-04-22,"21:00",Berlin,Germany,0,21:00:00,Saturday ,April    ,14.0,0.0,12.5,12.5,0,1.0,1,0,0,0
2023-04-22,"22:00",Berlin,Germany,0,22:00:00,Saturday ,April    ,16.2,0.0,11.3,11.3,0,1.0,1,0,0,0
2023-04-22,"23:00",Berlin,Germany,0,23:00:00,Saturday ,April    ,15.5,0.0,10.7,10.7,0,1.0,1,0,0,0
2023-04-23,"00:00",Berlin,Germany,0,00:00:00,Sunday   ,April    ,13.7,0.0,9.8,9.8,0,1.0,1,0,0,0
2023-04-23,"01:00",Berlin,Germany,0,01:00:00,Sunday   ,April    ,13.0,0.0,9.5,9.5,0,1.0,1,0,0,0
2023-04-23,"02:00",Berlin,Germany,0,02:00:00,Sunday   ,April    ,12.6,0.0,9.0,9.0,0,1.0,1,0,0,0
2023-04-23,"03:00",Berlin,Germany,0,03:00:00,Sunday   ,April    ,12.2,0.0,8.8,8.8,0,1.0,0,0,1,0
2023-04-23,"04:00",Berlin,Germany,0,04:00:00,Sunday   ,April    ,11.5,0.0,8.9,8.9,0,1.0,0,0,1,0
2023-04-23,"05:00",Berlin,Germany,0,05:00:00,Sunday   ,April    ,9.7,0.0,9.0,9.0,0,1.0,0,0,1,0
2023-04-23,"06:00",Berlin,Germany,1,06:00:00,Sunday   ,April    ,8.3,0.0,9.8,9.8,0,3.0,0,0,1,0
2023-04-23,"07:00",Berlin,Germany,1,07:00:00,Sunday   ,April    ,10.1,0.1,10.9,10.9,100,3.0,0,1,0,0
2023-04-23,"08:00",Berlin,Germany,1,08:00:00,Sunday   ,April    ,9.0,0.2,12.5,12.5,100,3.0,0,1,0,0
2023-04-23,"09:00",Berlin,Germany,1,09:00:00,Sunday   ,April    ,9.7,0.8,12.1,12.1,100,3.0,0,1,0,0
2023-04-23,"10:00",Berlin,Germany,1,10:00:00,Sunday   ,April    ,8.6,0.4,11.8,11.8,100,3.0,0,1,0,0
2023-04-23,"11:00",Berlin,Germany,1,11:00:00,Sunday   ,April    ,9.0,0.4,12.0,12.0,100,3.0,0,1,0,0
2023-04-23,"12:00",Berlin,Germany,1,12:00:00,Sunday   ,April    ,9.7,0.7,12.5,12.5,100,3.0,0,1,0,0
2023-04-23,"13:00",Berlin,Germany,1,13:00:00,Sunday   ,April    ,9.4,0.2,13.0,13.0,100,3.0,0,1,0,0
2023-04-23,"14:00",Berlin,Germany,1,14:00:00,Sunday   ,April    ,9.0,0.0,14.1,14.1,0,3.0,0,0,1,0
2023-04-23,"15:00",Berlin,Germany,1,15:00:00,Sunday   ,April    ,8.3,0.0,14.4,14.4,0,4.0,0,0,1,0
2023-04-23,"16:00",Berlin,Germany,1,16:00:00,Sunday   ,April    ,11.5,0.0,16.1,16.1,0,4.0,0,0,1,0
2023-04-23,"17:00",Berlin,Germany,1,17:00:00,Sunday   ,April    ,11.5,0.0,16.4,16.4,0,5.0,0,0,1,0
2023-04-23,"18:00",Berlin,Germany,1,18:00:00,Sunday   ,April    ,10.8,0.0,15.8,15.8,0,5.0,0,0,1,0
2023-04-23,"19:00",Berlin,Germany,1,19:00:00,Sunday   ,April    ,6.0,0.0,14.4,14.4,0,4.0,0,0,1,0
2023-04-23,"20:00",Berlin,Germany,1,20:00:00,Sunday   ,April    ,9.4,0.0,12.3,12.3,0,4.0,1,0,0,0
2023-04-23,"21:00",Berlin,Germany,0,21:00:00,Sunday   ,April    ,9.7,0.0,11.5,11.5,0,1.0,1,0,0,0
2023-04-23,"22:00",Berlin,Germany,0,22:00:00,Sunday   ,April    ,9.4,0.0,11.0,11.0,0,1.0,1,0,0,0
2023-04-23,"23:00",Berlin,Germany,0,23:00:00,Sunday   ,April    ,9.0,0.0,10.6,10.6,0,1.0,1,0,0,0
2023-04-24,"00:00",Berlin,Germany,0,00:00:00,Monday   ,April    ,10.4,0.0,9.9,9.9,0,1.0,1,0,0,0
2023-04-24,"01:00",Berlin,Germany,0,01:00:00,Monday   ,April    ,10.1,0.0,9.5,9.5,0,1.0,0,0,1,0
2023-04-24,"02:00",Berlin,Germany,0,02:00:00,Monday   ,April    ,10.1,0.0,9.1,9.1,0,1.0,0,0,1,0
2023-04-24,"03:00",Berlin,Germany,0,03:00:00,Monday   ,April    ,9.7,0.0,9.5,9.5,0,1.0,0,0,1,0
2023-04-24,"04:00",Berlin,Germany,0,04:00:00,Monday   ,April    ,10.8,0.2,8.6,8.6,100,1.0,0,1,0,0
2023-04-24,"05:00",Berlin,Germany,0,05:00:00,Monday   ,April    ,13.0,0.2,8.2,8.2,100,1.0,0,1,0,0
2023-04-24,"06:00",Berlin,Germany,1,06:00:00,Monday   ,April    ,14.0,0.1,8.9,8.9,100,3.0,0,1,0,0
2023-04-24,"07:00",Berlin,Germany,1,07:00:00,Monday   ,April    ,14.8,0.0,10.5,10.5,0,3.0,0,0,1,0
2023-04-24,"08:00",Berlin,Germany,1,08:00:00,Monday   ,April    ,17.6,0.0,11.7,11.7,0,3.0,0,0,1,0
2023-04-24,"09:00",Berlin,Germany,1,09:00:00,Monday   ,April    ,15.8,0.1,13.1,13.1,100,3.0,0,1,0,0
2023-04-24,"10:00",Berlin,Germany,1,10:00:00,Monday   ,April    ,15.5,0.0,12.9,12.9,0,3.0,0,0,1,0
2023-04-24,"11:00",Berlin,Germany,1,11:00:00,Monday   ,April    ,15.1,0.0,15.3,15.3,0,4.0,0,0,1,0
2023-04-24,"12:00",Berlin,Germany,1,12:00:00,Monday   ,April    ,13.7,0.0,15.4,15.4,0,4.0,0,0,1,0
2023-04-24,"13:00",Berlin,Germany,1,13:00:00,Monday   ,April    ,13.3,0.1,16.0,16.0,100,4.0,0,1,0,0
2023-04-24,"14:00",Berlin,Germany,1,14:00:00,Monday   ,April    ,16.2,0.1,16.0,16.0,100,4.0,0,1,0,0
2023-04-24,"15:00",Berlin,Germany,1,15:00:00,Monday   ,April    ,16.6,0.1,16.0,16.0,100,4.0,0,1,0,0
2023-04-24,"16:00",Berlin,Germany,1,16:00:00,Monday   ,April    ,14.8,0.1,14.1,14.1,100,4.0,0,1,0,0
2023-04-24,"17:00",Berlin,Germany,1,17:00:00,Monday   ,April    ,14.9,0.0,13.5,13.5,0,3.0,0,0,1,0
2023-04-24,"18:00",Berlin,Germany,1,18:00:00,Monday   ,April    ,15.5,0.0,12.4,12.4,0,3.0,0,0,1,0
2023-04-24,"19:00",Berlin,Germany,1,19:00:00,Monday   ,April    ,16.7,0.0,10.5,10.5,0,3.0,0,0,1,0
2023-04-24,"20:00",Berlin,Germany,1,20:00:00,Monday   ,April    ,18.2,0.0,9.1,9.1,0,3.0,0,0,1,0
2023-04-24,"21:00",Berlin,Germany,0,21:00:00,Monday   ,April    ,20.1,0.0,7.6,7.6,0,1.0,0,0,1,0
2023-04-24,"22:00",Berlin,Germany,0,22:00:00,Monday   ,April    ,17.6,1.95,6.6,6.6,100,1.0,0,1,0,0
2023-04-24,"23:00",Berlin,Germany,0,23:00:00,Monday   ,April    ,19.1,0.0,5.2,5.2,0,1.0,0,0,1,0
2023-04-25,"00:00",Berlin,Germany,0,00:00:00,Tuesday  ,April    ,16.9,0.0,3.7,3.7,0,1.0,0,0,1,0
2023-04-25,"01:00",Berlin,Germany,0,01:00:00,Tuesday  ,April    ,18.0,0.0,3.5,3.5,0,1.0,0,0,1,0
2023-04-25,"02:00",Berlin,Germany,0,02:00:00,Tuesday  ,April    ,18.0,0.0,4.0,4.0,0,1.0,0,0,1,0
2023-04-25,"03:00",Berlin,Germany,0,03:00:00,Tuesday  ,April    ,18.7,0.0,3.5,3.5,0,1.0,0,0,1,0
2023-04-25,"04:00",Berlin,Germany,0,04:00:00,Tuesday  ,April    ,19.4,0.0,3.0,3.0,0,1.0,0,0,1,0
2023-04-25,"05:00",Berlin,Germany,0,05:00:00,Tuesday  ,April    ,16.9,0.0,3.1,3.1,0,1.0,0,0,1,0
2023-04-25,"06:00",Berlin,Germany,1,06:00:00,Tuesday  ,April    ,18.4,0.0,2.4,2.4,0,2.0,0,0,1,0
2023-04-25,"07:00",Berlin,Germany,1,07:00:00,Tuesday  ,April    ,16.9,0.0,3.5,3.5,0,2.0,0,0,1,0
2023-04-25,"08:00",Berlin,Germany,1,08:00:00,Tuesday  ,April    ,16.6,0.0,3.0,3.0,0,2.0,0,0,1,0
2023-04-25,"09:00",Berlin,Germany,1,09:00:00,Tuesday  ,April    ,17.6,0.1,4.2,4.2,100,2.0,0,1,0,0
2023-04-25,"10:00",Berlin,Germany,1,10:00:00,Tuesday  ,April    ,18.0,0.1,5.0,5.0,100,2.0,0,1,0,0
2023-04-25,"11:00",Berlin,Germany,1,11:00:00,Tuesday  ,April    ,18.0,0.1,6.3,6.3,100,2.0,0,1,0,0
2023-04-25,"12:00",Berlin,Germany,1,12:00:00,Tuesday  ,April    ,19.8,0.0,6.5,6.5,0,2.0,0,0,1,0
2023-04-25,"13:00",Berlin,Germany,1,13:00:00,Tuesday  ,April    ,18.4,0.0,7.9,7.9,0,3.0,0,0,1,0
2023-04-25,"14:00",Berlin,Germany,1,14:00:00,Tuesday  ,April    ,19.4,0.0,8.4,8.4,0,4.0,0,0,1,0
2023-04-25,"15:00",Berlin,Germany,1,15:00:00,Tuesday  ,April    ,19.4,0.0,8.9,8.9,0,4.0,0,0,1,0
2023-04-25,"16:00",Berlin,Germany,1,16:00:00,Tuesday  ,April    ,20.9,0.1,8.3,8.3,100,3.0,0,1,0,0
2023-04-25,"17:00",Berlin,Germany,1,17:00:00,Tuesday  ,April    ,18.0,0.0,8.5,8.5,0,4.0,0,0,1,0
2023-04-25,"18:00",Berlin,Germany,1,18:00:00,Tuesday  ,April    ,17.6,0.0,6.1,6.1,0,2.0,0,0,1,0
2023-04-25,"19:00",Berlin,Germany,1,19:00:00,Tuesday  ,April    ,15.1,0.0,6.2,6.2,0,3.0,0,0,1,0
2023-04-25,"20:00",Berlin,Germany,1,20:00:00,Tuesday  ,April    ,12.6,0.0,4.3,4.3,0,2.0,0,0,1,0
2023-04-25,"21:00",Berlin,Germany,0,21:00:00,Tuesday  ,April    ,11.5,0.0,3.8,3.8,0,1.0,0,0,1,0
2023-04-25,"22:00",Berlin,Germany,0,22:00:00,Tuesday  ,April    ,11.5,0.0,3.1,3.1,0,1.0,0,0,1,0
2023-04-25,"23:00",Berlin,Germany,0,23:00:00,Tuesday  ,April    ,12.2,0.0,2.3,2.3,0,1.0,0,0,1,0
2023-04-26,"00:00",Berlin,Germany,0,00:00:00,Wednesday,April    ,14.4,0.0,0.9,0.9,0,1.0,0,0,1,0
2023-04-26,"01:00",Berlin,Germany,0,01:00:00,Wednesday,April    ,14.4,0.0,0.3,0.3,0,1.0,0,0,1,0
2023-04-26,"02:00",Berlin,Germany,0,02:00:00,Wednesday,April    ,14.8,0.0,-0.3,-0.3,0,1.0,1,0,0,0
2023-04-26,"03:00",Berlin,Germany,0,03:00:00,Wednesday,April    ,14.8,0.0,-0.8,-0.8,0,1.0,1,0,0,0
2023-04-26,"04:00",Berlin,Germany,0,04:00:00,Wednesday,April    ,15.1,0.0,-1.4,-1.4,0,1.0,1,0,0,0
2023-04-26,"05:00",Berlin,Germany,0,05:00:00,Wednesday,April    ,15.1,0.0,-1.6,-1.6,0,1.0,1,0,0,0
2023-04-26,"06:00",Berlin,Germany,1,06:00:00,Wednesday,April    ,15.8,0.0,-1.0,-1.0,0,2.0,1,0,0,0
